Symbol,Name,Current Price,Market Cap (mil),RS Rating,Comp Rating,EPS Rating,SMR Rating,A/D Rating,Quality Score,% Chg 3 Months,% Chg 6 Months,% Chg 12 Months,Sector,ROE
GD,General Dynamics,350.77,94354.7,79,94,85,B,A-,82.75,11.6,29.1,16.4,AEROSPACE,17.4
INCY,Incyte,91.28,17824.8,88,99,80,B,B,82.75,29.5,54.8,39.9,MEDICAL,5.3
TJX,TJX Cos,141.91,157937,73,90,85,A,B+,82.75,12.4,12.2,24.3,RETAIL,62
UAN,CVR Partners,93.52,988.4,79,91,95,B,B+,82.75,6.3,21.3,33.5,AGRICULTRE,20.4
NRIM,Northrim Bancorp,22.55,498.1,73,95,91,A,B-,82.7,1,18.6,35.5,BANKS,14.7
CDNS,Cadence Design Systems,345.1,94036.3,72,90,98,A,B-,82.60000000000001,6.3,22.5,37.3,SOFTWARE,40.5
CVNA,Carvana Cl A,351.2,75579.3,88,96,83,A,C,82.60000000000001,7.7,49.4,75.4,RETAIL,27.9
TCBX,Third Coast Bancshares,38.43,532.7,73,94,98,A,C+,82.60000000000001,3.1,32.2,31.3,BANKS,10.9
CYBR,CyberArk Software,511.93,25386.1,91,95,74,A,C+,82.55,36.4,48.3,74.4,SOFTWARE,9.3
DXPE,DXP Enterprises,122.08,1915.9,91,95,99,B,C,82.55,15.4,43.6,149.2,MACHINE,18.8
GAU,Galiano Gold,2.71,696.9,96,98,39,A,A-,82.55,80.7,99.3,49.7,MINING,19
IDR,Idaho Strategic Resources,34.64,502.5,96,92,34,A,A+,82.55,72.3,91.8,96.1,MINING,31.6
CRWD,CrowdStrike Holdings,527.32,132333.6,87,93,81,A,C+,82.45,14.1,27.4,73.2,SOFTWARE,32.7
KAR,OPENLANE,26.85,2854.2,86,92,96,B,B-,82.45,8.4,45.4,67.2,RETAIL,9.2
VEL,Velocity Financial,18.73,683.5,48,95,96,A,A,82.45,7,5.3,-2.9,FINANCE,15.3
HLI,Houlihan Lokey Cl A,199.04,13994.7,66,95,92,A,B,82.4,0.8,24.5,18.4,FINANCE,21.7
STN,Stantec,112.1,12786.8,80,92,97,A,C,82.4,1.1,27.2,36.7,BUSINS SVC,18.7
NU,Nu Holdings Cl A,15.84,75845.7,82,94,73,A,B,82.35000000000001,24.2,34.8,5.5,BANKS,28.1
HBI,Hanesbrands,6.86,2426.6,83,94,78,B,A-,82.35,49.8,42.3,-1.2,APPAREL,62
NWG,NatWest Group ADR,15.34,118296.7,85,96,98,B,C+,82.35,13,20.6,60.3,BANKS,12.5
KRMN,Karman Holdings,84.15,11134.9,97,99,79,B,C+,82.3,70.3,139.5,NA,AEROSPACE,7.7
LDOS,Leidos Holdings,189.96,24371.3,80,89,94,B,B+,82.3,16.4,30.5,12.5,BUSINS SVC,32.2
PRDO,Perdoceo Education,36.88,2395.5,85,93,89,A,C,82.3,29.3,48.9,73.4,CONSUMER,17
REVG,REV Group,60.84,2968.8,94,96,99,C,B-,82.3,27.8,88.5,128.8,BUILDING,18.7
AUPH,Aurinia Pharmaceuticals,11.89,1565.1,91,99,80,C,A-,82.25,31.1,46.8,68.9,MEDICAL,1.5
HURN,Huron Consulting Group,153.07,2649,82,91,95,B,B,82.25,15.5,13.8,47,BUSINS SVC,22
ITRI,Itron,135.94,6214.8,75,93,95,B,B+,82.25,1.5,24.5,33.6,ELECTRNCS,19.2
KNSA,Kiniksa Pharmaceuticals,38.93,2885,93,97,80,C,A-,82.25,44.7,89.3,44.6,MEDICAL,-9.9
AU,AngloGold Ashanti,68.57,34526.8,95,99,81,A,D+,82.2,35.7,69.1,128.8,MINING,19.4
TRS,TriMas,39.95,1623.6,91,94,86,C,A-,82.2,26.7,86.8,46.2,MISC,10
KEN,Kenon Holdings,49.81,2628.8,92,95,77,B,B,82.15,3.2,62.4,83.9,ENERGY,34.7
TSEM,Tower Semiconductor,75.77,8428.4,94,91,67,B,A-,82.15,60.9,105.9,71.3,CHIPS,9.5
EHC,Encompass Health,126.13,12704.2,82,92,93,A,C,82.10000000000001,17.7,24.4,33.2,MEDICAL,24.4
SPXC,SPX Technologies,194.03,9661.7,81,93,93,A,C,82.10000000000001,10.6,45.3,23.2,MACHINE,20.4
LRN,Stride,152.11,6636,84,95,99,A,D+,82.05,17.7,9,64.7,CONSUMER,28.1
CPAC,Cementos Pacasmayo ADR,7.43,629.9,83,93,90,B,B,82,18.9,36.3,24.2,BUILDING,16.5
NGD,New Gold,6.49,5131.6,95,98,50,A,B,82,46.5,87.6,122.3,MINING,16.7
PUK,Prudential ADR,27.64,37908.3,88,91,80,A,C+,82,9.9,27.3,62.7,INSURANCE,12.8
VMI,Valmont Industries,418,8250.5,83,88,90,B,B+,82,17,41,30.4,METALS,23.8
CACI,CACI International Cl A,585.55,12878,83,92,91,B,B,81.95,22.5,28.2,6,BUSINS SVC,16
IQV,IQVIA Holdings,220.52,37488.4,75,92,76,B,A+,81.95,9.8,46.3,4.2,MEDICAL,33.5
ARGX,argenx ADR,817.32,49110.3,88,99,82,C,A-,81.9,38.1,36.1,48.3,MEDICAL,NA
SSRM,SSR Mining,22.88,4639.6,98,98,77,C,B+,81.9,82.2,122.1,256.9,MINING,1.8
THFF,First Financial,55.29,655.2,70,89,92,A,B,81.9,-0.2,15.2,30,BANKS,8.8
SSTK,Shutterstock,24.72,876.9,68,89,88,A,B+,81.85000000000001,24,46.4,-15.5,RETAIL,26.5
WGS,GeneDx Holdings,128.87,3701.9,94,99,80,C,B+,81.75,58.2,17.8,118.1,MEDICAL,3.6
CPA,Copa Holdings Cl A,126.3,5253.1,84,90,91,B,B,81.7,14.5,40.1,25.2,TRANSPRT,27.1
GTLS,Chart Industries,199.47,8965.2,84,95,97,B,C+,81.65,17,49.7,62.7,ENERGY,14.7
MEG,Montrose Environmental,29.07,1025.8,87,91,92,B,B-,81.65,25.7,91.8,9.1,MACHINE,13.8
ARLO,Arlo Technologies,19.44,2029,93,91,78,B,B,81.6,18.5,99.6,78.7,BUSINS SVC,41.4
GLXY,Galaxy Digital,39.82,13675.8,93,95,73,B,B,81.6,24.9,167.1,204.9,FINANCE,17.8
AG,First Majestic Silver,12.84,5817.3,95,97,80,C,B+,81.5,48.1,105.8,64.2,MINING,-3.1
CRS,Carpenter Technology,314.21,15663.4,91,94,70,B,B+,81.5,15.1,57.6,103.5,METALS,21.5
ALAB,Astera Labs,164.97,27421.1,95,96,81,A,D+,81.45,35.6,155.6,134.7,CHIPS,33.1
GWRE,Guidewire Software,250.54,21178.1,80,90,76,A,B,81.45,12,25.3,33.2,SOFTWARE,16.3
NVS,Novartis ADR,130.36,260624.8,76,92,91,A,C+,81.45,11,17.3,15.2,MEDICAL,34.7
REXR,Rexford Indl Realty,42.2,9824.6,70,84,96,B,A,81.45,12.3,25,-5.3,REAL EST,3.4
CM,Cdn Imperial Bk Of Comm,82.28,77590.2,82,87,83,A,B-,81.35000000000001,11.6,36.3,30.5,BANKS,13
DAY,Dayforce,68.48,10935.7,64,93,98,A,B-,81.35000000000001,15.3,19.6,5.3,SOFTWARE,12.8
SMP,Standard Motor Products,41.44,911.1,89,95,83,B,B-,81.35,25.7,71,43.2,AUTO,11.3
ARDT,Ardent Health,15.21,2176.6,77,91,84,B,A-,81.3,41,21.1,-15,MEDICAL,23.3
COMM,CommScope Holding,15.81,3502.1,98,98,80,-,A,81.25,99.4,316.1,149,TELECOM,NA
ARM,Arm Holdings ADR,170.68,180579.4,76,96,90,B,B,81,6.7,52.4,21,CHIPS,28.6
CR,Crane,191.76,11035,73,89,90,A,B-,81,1.4,28.3,27.4,MISC,19
HCI,HCI Group,206.4,2383.3,93,90,70,A,C+,81,48.5,44.4,70.6,INSURANCE,32.3
ISRG,Intuitive Surgical,546.51,193735.6,51,96,96,A,B+,80.95,11.8,7.6,6.8,MEDICAL,17.9
LVS,Las Vegas Sands,57.6,39539.7,82,91,76,A,B-,80.95,13.4,57.3,9.8,LEISURE,47.8
PIPR,Piper Sandler,349.43,6181.4,81,92,76,A,B-,80.95,11.3,47.9,20.7,FINANCE,19.7
RGLD,Royal Gold,182.47,12012.2,79,98,96,A,D+,80.95,17.3,-0.6,20.7,MINING,11.5
MKSI,MKS,142.94,9587.3,91,94,67,B,B+,80.9,43.6,92.8,43.8,CHIPS,18.6
RL,Ralph Lauren Cl A,335.67,20332.9,89,97,97,A,D-,80.9,13.7,52.5,69.6,APPAREL,31.3
CLMB,Climb Global Solutions,131.91,609,82,92,99,A,D+,80.8,34.4,22.6,28.5,RETAIL,29
GSK,GSK ADR,43.24,88948.1,76,90,84,A,B-,80.8,13.1,15.3,14.6,MEDICAL,49
CUBI,Customers Bancorp,70.11,2392.5,85,90,85,B,B,80.75,14.1,39.3,54,BANKS,11.4
ESLT,Elbit Systems,491.71,22744,91,95,90,B,C,80.75,9.2,30,135.9,AEROSPACE,12.6
NSSC,NAPCO Security Techs,44.09,1572.1,90,87,70,B,A-,80.75,48.5,93.6,13.1,BUSINS SVC,25
BRC,Brady Cl A,79.48,3760.6,68,86,86,A,B+,80.7,13,15.2,8.6,OFFICE,19.6
ESEA,Euroseas,55.47,386.8,92,87,86,B,B-,80.7,6.9,79.6,60.4,TRANSPRT,32.9
URBN,Urban Outfitters,67.77,6279.6,82,93,97,A,D+,80.65,-7.6,33.3,93.9,RETAIL,16.8
VRNS,Varonis Systems,62.3,6980.5,83,95,87,B,B-,80.65,16.7,49.6,10.6,SOFTWARE,8.6
EXPE,Expedia Group,218.85,27075,84,85,98,A,C-,80.60000000000001,14.9,37.2,36.4,LEISURE,105
CMI,Cummins,421.45,58069.9,82,90,94,B,B-,80.55,15.4,43.4,26.8,AUTO,31.5
EFTY,Etoiles Capital Group,15.02,302.1,98,90,24,A,A+,80.55,NA,NA,NA,BUSINS SVC,185.3
PLPC,Preformed Line Products,237.88,1171.3,94,97,89,C,B-,80.55,67.8,71.8,90,TELECOM,8.9
COF,Capital One Financial,225.01,143897.7,76,92,86,A,C+,80.45,6.5,21.6,46.8,FINANCE,9.5
ETR,Entergy,96.58,43114.2,78,90,86,B,B+,80.45,9.6,13.7,40.5,UTILITY,10.5
BLX,Banco Latinamer,45.75,1683,79,94,92,A,C-,80.4,8.5,18.2,40.2,BANKS,16.2
CAT,Caterpillar,522.73,245847.2,87,91,67,B,A-,80.4,21.7,70.3,35.1,MACHINE,55
SCS,Steelcase,16.78,1923.7,93,90,92,C,B,80.4,59.7,68.6,33.3,CONSUMER,12.3
TTWO,Take-Two Interactive,255.12,47062,84,92,82,B,B,80.4,13,14.6,58.2,SOFTWARE,11.4
COR,Cencora,332.71,64504.8,82,89,94,A,C-,80.3,14.5,17.8,41.5,MEDICAL,472
PKE,Park Aerospace,19.75,392.1,85,93,79,B,B,80.3,11,49.3,39.2,ELECTRNCS,7.2
RERE,ATRenew ADR,4.09,997.4,91,91,74,B,B,80.3,21.4,66.9,62.3,RETAIL,8.5
CVLT,Commvault Systems,169.92,7554.5,59,96,95,A,B-,80.25,2.4,4,27.6,SOFTWARE,54.7
CWK,Cushman & Wakefield,17.08,3954.5,91,91,80,C,A-,80.25,46.4,90.6,26.1,REAL EST,12.4
GVA,Granite Construction,104.56,4578.3,77,93,95,B,B-,80.25,10.2,30.7,26.2,BUILDING,21.5
MOGB,Moog Cl B,208.77,6681.6,66,92,85,B,A,80.25,3.5,23.2,1.3,AEROSPACE,14.4
RBC,RBC Bearings,412.19,13009.5,81,91,92,B,B-,80.15,7.1,24.9,43,METALS,10.9
EZPW,Ezcorp Cl A,18.16,1105.9,88,94,98,B,C-,80.1,34.5,10.9,59,FINANCE,11
XYF,X Financial ADR,12.88,613.6,83,93,99,A,D,80.05,-19.6,-10.4,95.2,FINANCE,24.1
FTI,TechnipFMC,39.49,16231,83,92,68,A,B-,79.85000000000001,5.2,43.6,52.7,ENERGY,25.8
ROL,Rollins,56.6,27430.6,61,93,88,A,B,79.85000000000001,-2.5,2,21.8,BUSINS SVC,38.6
RIOT,Riot Platforms,21.42,7917.3,95,94,38,B,A+,79.85,45.8,175,110.2,FINANCE,4.4
CECO,Ceco Environmental,52.16,1842.7,95,89,75,B,B-,79.75,54,168.9,97,MACHINE,11.1
BWB,Bridgewater Bancshares,17.44,479.3,76,89,86,A,C+,79.7,8.3,26.2,16.9,BANKS,7.5
META,Meta Platforms,738.36,1854864.4,76,96,96,A,D+,79.7,3.3,38.5,30,INTERNET,37.1
UGP,Ultrapar Part ADR,3.87,4317,83,93,91,C,B+,79.7,31.2,22.5,6.9,ENERGY,16.1
AL,Air Lease,63.58,7106,84,94,82,B,B-,79.65,10.3,39.5,43.7,FINANCE,5.8
ASTE,Astec Industries,48.42,1107.6,87,93,92,C,B,79.65,22.1,35.8,59,MACHINE,8.7
BCS,Barclays ADR,20.68,79705.9,85,93,82,B,B-,79.65,6.6,32.3,56.9,BANKS,7.6
CDRE,Cadre Holdings,43.45,1766.8,83,91,87,B,B-,79.65,28.9,44.4,17.2,BUSINS SVC,14.2
MD,Pediatrix Medical,17.6,1510.4,88,87,92,C,B+,79.65,41.7,40.8,40,MEDICAL,15.6
TIGO,Millicom Intl Cellular,47.38,8018.5,92,96,82,D,A,79.65,16.5,43.1,68,TELECOM,7.1
DOCS,Doximity,66.84,12519.1,82,93,98,A,D,79.60000000000001,10.2,18.7,61.2,SOFTWARE,28.8
CBRE,CBRE Group,162.96,48489.4,78,90,88,B,B,79.6,12.7,32.6,22.1,REAL EST,18.8
EQX,Equinox Gold,11.03,5026.7,95,97,33,B,A+,79.6,73.4,62.2,88.5,MINING,1.9
IREN,IREN,62.9,12462.8,99,94,38,B,A,79.6,246.7,898.4,580.7,FINANCE,6
ALNT,Allient,54.91,930.5,97,94,84,D,A-,79.55,39.8,154.1,217,MACHINE,9.6
COLL,Collegium Pharmaceutical,35.3,1112,70,94,74,A,B,79.55,9.9,31.8,2.9,MEDICAL,120.1
IDXX,IDEXX Laboratories,640.85,51270.6,86,91,89,A,D+,79.55,16.5,45.3,41.7,MEDICAL,59.6
LUXE,LuxExperience ADR,9.19,803.2,66,91,89,A,B-,79.55,12.2,8.8,34.6,RETAIL,69.5
BLZE,Backblaze,10.44,589.9,95,97,70,D,A+,79.5,92.6,133.6,44.6,COMPUTER,-28.9
DVLT,Datavault AI,3.42,605.8,99,97,65,D,A+,79.5,398.9,331.9,100,ELECTRNCS,-127.6
HSAI,Hesai Group ADR,22.8,2997.2,96,98,80,C,B-,79.5,7,51.7,403.3,AUTO,0.3
BAC,Bank of America,52.57,389383.2,77,91,81,B,B+,79.45,8.6,32.8,23.3,BANKS,9.2
NHC,National Healthcare,122.73,1902.3,82,93,91,B,C+,79.45,29.9,30,2.9,MEDICAL,8.1
ORA,Ormat Technologies,106.34,6457.3,88,95,87,C,B,79.4,19.4,46.2,36.4,ENERGY,5.7
AMG,Affiliated Managers,240.27,6826.6,83,82,78,A,B-,79.35000000000001,13.8,47.4,26.4,FINANCE,20.2
TCBI,Texas Capital Bancshares,85.45,3909.8,64,92,83,A,B,79.35000000000001,-1.1,25.3,9.6,BANKS,6.5
ULTA,Ulta Beauty,517.66,23210.8,79,87,83,A,C+,79.35000000000001,0.8,34.1,41,RETAIL,50.4
APTV,Aptiv,86.19,18768.6,86,93,98,C,B-,79.35,22.3,56.5,26.2,AUTO,15.8
LTM,LATAM Airlines Group ADR,44.72,13515.3,88,86,79,A,C,79.3,7.2,47.1,61.8,TRANSPRT,154
SANM,Sanmina,133.77,7127.8,93,93,89,C,B-,79.3,39.6,66.7,100.1,ELECTRNCS,13.8
AENT,Alliance Ent Hldg,6.03,669.1,89,89,80,C,A-,79.25,-1.1,97.7,82.7,RETAIL,15.8
BILI,Bilibili ADR,29.46,12313.9,91,97,80,C,B,79.25,23.4,66.7,47.6,INTERNET,-0.1
KEP,Korea Electric Power ADR,15.22,19541.4,93,95,80,C,B,79.25,9.9,69.9,83.6,UTILITY,9.3
PAAS,Pan American Silver,36.34,13174.2,89,98,75,B,C+,79.25,24.2,39.7,43.3,MINING,6.1
SPNS,Sapiens International,43.1,2408.8,91,84,65,B,A-,79.25,49.8,55.8,17.1,BUSINS SVC,17.9
GLUE,Monte Rosa Therapeutics,11.14,688,97,97,66,D,A+,79.2,95.1,113.4,128.7,MEDICAL,-36.2
MTSI,MACOM Tech Solutions,140.85,10489.2,64,96,96,A,C,79.2,2.6,33.3,20.4,CHIPS,18.2
PTC,PTC,204.81,24534.6,68,92,96,A,C,79.2,1.4,35.1,11.5,SOFTWARE,20.8
UHS,Universal Health Cl B,210.68,13736.8,81,93,91,B,C+,79.2,35.5,21.1,-6.2,MEDICAL,17.6
PDD,PDD Holdings ADR,133.96,185656.2,76,92,67,A,B,79.15,13.3,29.7,10.4,RETAIL,49
TIMB,TIM ADR,22.64,10961.4,91,92,92,C,B-,79.15,25.2,38.6,48.8,TELECOM,11.6
AGYS,Agilysys,116.53,3267.7,77,95,93,A,D+,79.10000000000001,2.7,58.2,5,COMPUTER,17.4
NEE,NextEra Energy,84.41,173824.8,75,90,83,B,B+,79.1,17.3,27.2,1.9,UTILITY,14.5
CARG,CarGurus Cl A,36.79,3651.8,68,93,94,A,C,79.05,9.4,30.1,14.4,INTERNET,31.6
GILD,Gilead Sciences,120.94,150063.1,77,92,59,A,B+,79.05,6.8,13.9,36.2,MEDICAL,27.5
AAUC,Allied Gold,18.11,6561.3,83,98,75,B,B-,79,33.7,54.6,104.9,MINING,7.6
ATRO,Astronics,50.31,1781.3,97,95,80,B,C-,79,45.8,137.3,178.7,AEROSPACE,15.1
GNRC,Generac Holdings,191.95,11262.7,86,91,80,B,B-,79,25.1,68.7,15.6,MACHINE,18.1
LIF,Life360,94.9,7359.3,95,92,80,C,B,79,26,137.5,119,SOFTWARE,-1.5
MMS,Maximus,87.72,4942.9,76,88,90,B,B,79,19.1,27.5,0.3,BUSINS SVC,21.4
PH,Parker Hannifin,772,97798.5,73,91,90,B,B,79,5.8,29.4,23.7,MACHINE,27.6
SIGA,SIGA Technologies,8.44,604.4,86,94,38,A,A-,78.85000000000001,19.5,30.2,28.1,MEDICAL,28.7
UPWK,Upwork,16,2121.7,77,80,73,A,B+,78.85000000000001,20.9,18,26.5,BUSINS SVC,30.8
BWMX,Betterware de Mexico,13.35,498.2,78,82,88,B,B+,78.85,37.6,27.3,8.3,CONSUMER,91
NOK,Nokia ADR,6.3,35316.9,88,93,43,B,A+,78.85,45.2,29.6,31.3,TELECOM,10.5
VNT,Vontier,42.89,6292,77,91,78,B,B+,78.85,10,37.1,24.9,MACHINE,45.9
ELF,e.l.f. Beauty,122.81,6967.5,83,86,89,B,B-,78.8,3,102.5,14.6,CONSUMER,28.2
LINC,Lincoln Educational Svcs,23.15,732,87,88,94,B,C,78.8,1.7,35.1,84,CONSUMER,10
RCL,Royal Caribbean Group,316.45,85956.4,83,93,74,A,C,78.8,-9.4,49.8,55.8,LEISURE,52.7
CCEC,Cap Clean Energy Carriers,22.15,1300.5,66,95,80,B,A-,78.75,-7.9,20.1,15.5,TRANSPRT,4.3
YSG,Yatsen Holding ADR,7.61,772.6,93,88,80,C,B+,78.75,-13.8,79.9,108.5,CONSUMER,-3.6
AUGO,Aura Minerals,33.38,2798.7,87,97,82,B,C,78.65,34.5,69.3,171.5,MINING,3.3
BBW,Build-A-Bear Workshop,55.54,729,86,86,97,A,D,78.65,9.2,57.3,48.8,RETAIL,38.2
DY,Dycom Industries,291.96,8453.4,89,97,92,B,D+,78.65,11.3,77.5,49.5,TELECOM,21.6
FCFS,FirstCash Holdings,154.13,6837.8,85,87,97,B,C,78.65,26,17,50.7,FINANCE,15
HSII,Heidrick & Struggles,58.36,1210.2,88,84,72,B,B+,78.65,26.2,51.4,50.8,BUSINS SVC,14.5
LOGI,Logitech International,111.36,16402.9,84,89,52,A,B+,78.65,16.3,44.3,37.5,COMPUTER,33.9
MRVL,Marvell Technology,84.13,72797.7,59,93,97,A,C+,78.65,13.6,46.7,2.7,CHIPS,9.8
XYL,Xylem,148.25,36085.4,76,85,92,B,B,78.65,13,28.2,13.5,MACHINE,10
LIVN,LivaNova,54.89,2997,82,88,93,B,C+,78.6,26.8,47.3,3.7,MEDICAL,14.2
NTCT,NetScout Systems,26.85,1929.8,82,90,78,B,B,78.6,19.3,27.6,31.2,SOFTWARE,9.3
AVNW,Aviat Networks,25.06,320.7,81,94,74,C,A,78.55,8.3,43.9,19.8,TELECOM,8.2
RLX,RLX Technology ADR,2.43,2980,78,86,69,A,B,78.55,8.5,34.3,51.9,ALCOHL/TOB,5.8
LC,LendingClub,18.43,2114.7,89,95,75,C,B+,78.5,39.9,69.5,33.4,FINANCE,4
AVDL,Avadel Pharmaceuticals,18.56,1802.1,95,97,71,D,A,78.45,65,115.8,42.8,MEDICAL,-60.4
TVTX,Travere Therapeutics,28.06,2501.2,94,98,71,D,A,78.45,75.9,59.2,55.1,MEDICAL,-185.4
ZGN,Ermenegildo Zegna,10.44,2636.1,80,95,98,D,A-,78.35,13.6,35.8,29.4,APPAREL,9.2
BK,Bk of NY Mellon,107.99,76158.9,82,91,94,A,D,78.3,8,37.2,41.2,BANKS,11.5
EBC,Eastern Bankshares,17.66,3734.7,64,89,94,A,C+,78.3,12,11.8,5.6,BANKS,6
HAFC,Hanmi Financial,27.05,814.9,77,87,74,A,B-,78.3,17.2,16.5,17.4,BANKS,8.7
PHOE,Phoenix Asia Holdings,17.51,382.4,99,90,24,A,A-,78.3,63.1,NA,NA,BUILDING,42.6
SBH,Sally Beauty,15.16,1545.6,91,83,74,B,B,78.3,49.7,90,22.1,RETAIL,31.7
AMBA,Ambarella,85.63,3655.2,88,96,80,C,B,78.25,26.4,83.5,49.4,CHIPS,-1.2
AVAH,Aveanna Healthcare,9.43,1963.9,97,97,80,-,B+,78.25,139.3,107.7,88.6,MEDICAL,NA
CSGS,CSG Systems International,67.42,1939.9,79,81,85,B,B+,78.25,6.5,14.9,40.1,BUSINS SVC,48.7
GOLF,Acushnet Holdings,81.74,4794.6,76,90,90,B,B-,78.25,-0.5,29.8,35.4,LEISURE,26.3
GTX,Garrett Motion,16.99,3424.8,94,93,76,-,A,78.2,39.4,85.3,129.9,AUTO,NA
IBP,Installed Bldg Products,268.19,7328.6,87,90,76,B,B-,78.2,34,57.5,16.3,BUSINS SVC,45.3
RRC,Range Resources,37.62,8960.7,56,85,96,A,B,78.2,3.8,11.1,19.7,ENERGY,14.5
EWBC,East West Bancorp,102.52,14129.4,51,88,92,A,B+,78.15,-1,19.3,5.5,BANKS,15.8
RCI,Rogers Communications B,39.34,21252.5,80,88,62,B,A,78.15,14.2,55.9,3.6,TELECOM,NA
STX,Seagate Technology,234.12,49859.8,96,96,82,-,B+,78.15,53.3,181.9,125.2,COMPUTER,NA
HUT,Hut 8,47.66,4967.1,98,89,38,A,B,78.10000000000001,125.4,269.5,211.4,FINANCE,46.3
WTRG,Essential Utilities,41.21,11558.1,66,82,93,A,B-,78.10000000000001,10.9,2.1,4.5,UTILITY,8.3
MOD,Modine Manufacturing,161.27,8465.1,92,91,93,B,D+,78.1,64.8,103.9,29.4,BUILDING,26.3
REX,Rex American Resources,32.1,1061.1,89,93,88,C,B-,78.1,19.9,58.9,42.1,ENERGY,10.8
TPC,Tutor Perini,68.84,3630.8,97,98,78,D,B+,78.1,42.6,224,161,BUILDING,-4.6
WWD,Woodward,265.82,15940.2,86,93,73,B,B-,78.1,4.1,46.8,64.6,AEROSPACE,17.9
ABBV,AbbVie,227.99,402757.6,82,83,65,A,B,78,19.5,26.4,20.2,MEDICAL,263.1
DASH,DoorDash,258.15,110280.1,86,97,80,B,C,78,5.9,37.9,68.5,RETAIL,1.7
HG,Hamilton Insurance Cl B,24.76,1626.9,84,86,40,A,A,78,16.4,36.5,39.7,INSURANCE,18.3
PAGS,PagSeguro Digital,9.58,3042.1,77,86,80,B,B+,78,19.5,-0.3,15.6,FINANCE,16
UBER,Uber Technologies,94.07,196175.3,76,91,75,A,C+,78,3.5,20.4,20,LEISURE,60.1
ADSK,Autodesk,312.88,66643.4,56,89,96,A,B-,77.95,3.9,15.2,9.5,SOFTWARE,82.2
CLBT,Cellebrite DI,18.66,4427,56,88,91,A,B,77.95,28,-4.6,4,SOFTWARE,52.8
JOYY,JOYY ADR,59.81,3219.5,88,92,96,D,B+,77.95,15,45.8,77,INTERNET,6.1
HEIA,Heico Cl A,247.56,34397.7,73,96,97,A,D,77.9,-1.6,24.5,25.7,AEROSPACE,14.8
LFUS,Littelfuse,269.35,6674.8,81,96,87,C,B,77.9,18,52.5,5.3,ELECTRNCS,8.7
CIFR,Cipher Mining,20.66,8125.2,99,92,38,B,A-,77.85,210.7,588.7,269.9,FINANCE,18.2
GDOT,Green Dot Cl A,13.08,724.5,87,83,83,B,B-,77.85,27.5,62.1,13.7,FINANCE,8.5
SNX,TD SYNNEX,154.96,12619.5,77,83,89,B,B,77.8,6.2,40.4,28.4,RETAIL,12.5
GIL,Gildan Activewear,60.43,9331.7,82,91,85,B,C+,77.75,15.9,42.3,26.2,APPAREL,28.7
NATL,NCR Atleos,38.12,2805.1,88,90,85,C,B,77.75,44.2,45.6,40.7,COMPUTER,96.1
RIO,Rio Tinto ADR,70.54,114465.3,68,91,90,B,B,77.75,10.5,14.3,9.2,MINING,19.8
CGNX,Cognex,48.35,8117.9,90,87,61,B,B+,77.7,41.5,85.3,25,ELECTRNCS,8.4
FFIV,F5,298.34,17138.7,66,87,91,A,C+,77.7,-1.2,11.3,39.7,INTERNET,26.8
BKE,Buckle,55.7,2849.4,84,83,67,A,B-,77.65,13.5,58.7,29.8,RETAIL,46.7
DOCN,DigitalOcean,39.45,3591.4,78,90,97,-,A,77.65,37.3,31.7,-4.3,SOFTWARE,NA
JCI,Johnson Controls Intl,112.94,73906.2,83,83,87,B,B-,77.65,2.7,40.5,46.9,MISC,14
LECO,Lincoln Electric,241.81,13344.5,77,83,82,B,B+,77.65,8,29.8,24.8,MACHINE,40.3
NPO,Enpro,233.39,4913.6,87,88,82,B,C+,77.65,13.2,56.5,56.3,MACHINE,10.4
PL,Planet Labs PBC,13.61,4129.7,99,97,62,D,A,77.65,99,306.3,489.2,TELECOM,-12.4
QCOM,Qualcomm,168.94,182286.3,46,91,92,A,B+,77.65,6.4,14.8,0.5,CHIPS,48.1
TILE,Interface,28.12,1641.1,88,86,77,B,B-,77.65,36,51.2,53.1,BUILDING,18.8
WRB,WR Berkley,75.03,28458.3,76,85,87,A,C,77.65,9.5,4.6,26.5,INSURANCE,21.1
FNV,Franco-Nevada,190.1,36613.3,83,98,93,A,E,77.60000000000001,16.9,10.9,40,MINING,10.5
AEP,American Elec Power,115.98,62025.4,66,89,88,B,B+,77.6,6.4,8.7,16.7,UTILITY,11.4
UAMY,United States Antimony,12.01,1667.9,99,92,43,C,A+,77.6,233.6,218.6,1780.7,MINING,-7
VIPS,Vipshop Holdings ADR,18.39,9440.1,83,89,73,B,B,77.6,14,40.7,30.9,RETAIL,23.4
XOMA,XOMA Royalty,35.17,425.1,87,95,79,C,B,77.55,36.3,45.2,19.2,MEDICAL,-11.9
ADNT,Adient,24.07,1955.6,86,91,97,D,B+,77.4,5.9,87.9,15,AUTO,7.6
EXTR,Extreme Networks,20.89,2781.9,87,93,93,A,E,77.35000000000001,18,69.1,44.7,COMPUTER,247.5
HIFS,Hingham Institution Savs,312.09,680.4,83,89,78,A,C-,77.35000000000001,26.2,25.6,19.7,BANKS,3.6
AKOA,Embotell Andina A ADR,20.14,3177.3,82,87,88,C,B+,77.35,7.3,10,44.8,FOOD/BEV,2.4
AFRM,Affirm Holdings Cl A,75.39,24550.8,89,91,80,C,B,77.25,14.5,56.4,79.4,FINANCE,1.8
HCA,HCA Healthcare,447.04,107545.8,87,90,96,-,B+,77.2,30.9,30.9,12.1,MEDICAL,NA
